,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
19103,39,3,202937,12,14,2,9,5,4,0,0,0,40,38
19104,39,2,202937,12,14,4,9,1,4,0,0,0,40,38
19105,39,2,202950,9,13,4,3,1,4,1,0,0,45,38
19106,35,2,202950,11,9,2,3,0,4,1,0,0,55,19
19107,36,4,202950,9,13,2,3,0,4,1,0,0,50,19
19108,37,2,202950,11,9,2,13,0,4,1,0,0,40,38
19109,32,2,202952,11,9,2,0,0,4,1,0,0,40,38
19110,61,2,202952,0,6,0,7,1,2,0,0,0,24,38
19111,52,2,202956,5,4,2,2,0,4,1,0,0,40,38
19112,51,2,202956,8,11,2,11,0,4,1,0,0,40,38
19113,24,2,202959,8,11,4,0,1,4,0,0,0,40,38
19114,41,2,202980,11,9,2,2,0,4,1,0,0,4,28
19115,64,1,202984,11,9,2,2,0,4,1,3137,0,40,38
19116,23,2,202989,11,9,4,9,1,4,1,0,0,40,1
19117,20,2,203003,11,9,4,13,2,4,1,0,0,40,38
19118,23,2,203003,5,4,4,2,1,4,1,0,0,25,10
19119,21,2,203003,0,6,2,2,0,4,1,0,0,40,38
19120,20,2,203027,11,9,4,5,3,4,1,0,0,40,38
19121,24,2,203027,7,12,4,6,3,4,1,0,0,40,38
19122,20,2,203027,11,9,4,4,1,4,1,0,0,55,38
19123,34,2,203034,9,13,5,11,1,4,1,0,2824,50,38
19124,49,5,203039,1,7,2,0,0,4,1,0,0,40,38
19125,58,4,203039,6,5,5,2,1,4,1,0,0,40,38
19126,46,2,203039,9,13,2,11,0,4,1,0,0,48,38
19127,34,2,203051,9,13,2,0,0,4,1,0,0,27,38
19128,21,2,203055,15,10,4,6,4,4,1,0,0,40,38
19129,19,2,203061,15,10,4,12,1,4,0,0,0,25,38
19130,46,2,203067,14,15,2,9,0,4,1,0,0,40,38
19131,47,1,203067,9,13,0,9,1,4,1,0,0,50,38
19132,49,2,203067,15,10,2,9,0,4,1,0,0,40,38
19133,37,2,203070,15,10,5,0,3,4,1,0,0,62,38
19134,39,1,203070,11,9,5,10,1,4,1,0,0,40,38
19135,37,0,203070,15,10,2,2,0,4,1,0,0,43,38
19136,39,2,203070,8,11,2,5,0,4,1,0,0,49,38
19137,69,5,203072,10,16,2,9,0,4,1,0,0,50,38
19138,21,2,203076,11,9,4,5,3,4,1,0,0,35,38
19139,23,2,203076,15,10,4,6,3,4,1,0,0,40,38
19140,23,2,203078,9,13,4,0,3,2,1,0,0,24,38
19141,23,1,203078,15,10,2,10,0,2,1,0,0,40,38
19142,50,4,203098,9,13,2,3,0,4,1,0,0,35,38
19143,38,2,203138,9,13,2,0,5,4,0,0,0,50,38
19144,23,2,203139,15,10,4,7,2,4,0,0,0,40,38
19145,38,2,203169,8,11,2,2,0,4,1,0,0,50,38
19146,53,2,203173,8,11,2,3,0,4,1,0,0,45,38
19147,39,2,203180,15,10,0,4,4,4,0,0,0,45,38
19148,22,2,203182,9,13,4,3,2,4,0,0,0,20,38
19149,22,2,203182,9,13,4,3,4,4,0,0,0,30,38
19150,22,2,203182,15,10,5,11,4,4,0,0,0,43,38
19151,39,2,203204,7,12,2,0,5,4,0,0,0,25,38
19152,41,2,203233,11,9,2,3,0,4,1,0,0,40,38
19153,23,2,203240,15,10,4,7,1,4,0,0,0,40,38
19154,20,2,203240,6,5,4,11,3,4,0,0,0,32,38
19155,22,2,203240,0,6,4,0,1,4,0,0,0,40,38
19156,20,2,203240,7,12,4,0,1,4,0,0,0,30,38
19157,30,2,203258,11,9,4,7,1,4,0,0,0,35,38
19158,20,2,203263,2,8,4,7,3,4,1,0,0,35,38
19159,22,2,203263,11,9,4,2,3,4,1,0,0,50,38
19160,30,2,203277,11,9,2,10,0,4,1,0,0,60,38
19161,26,5,203279,14,15,4,9,1,1,1,2463,0,50,18
19162,72,4,203289,15,10,2,2,0,4,1,0,0,35,38
19163,18,2,203301,11,9,4,0,3,4,0,0,0,40,38
19164,69,2,203313,11,9,6,7,1,4,0,991,0,18,38
19165,19,2,203319,1,7,4,11,3,4,1,0,0,30,38
19166,45,1,203322,15,10,0,0,1,4,0,0,0,38,38
19167,51,1,203334,10,16,0,3,1,4,0,0,0,45,38
19168,23,1,203353,9,13,4,3,3,4,0,0,0,12,38
19169,23,1,203353,9,13,4,9,3,4,0,0,0,45,38
19170,34,2,203357,15,10,4,0,2,4,0,0,0,40,38
19171,52,2,203392,15,10,2,2,0,4,1,5013,0,40,38
19172,42,2,203393,9,13,2,2,5,2,0,0,0,35,38
19173,34,2,203408,9,13,2,9,0,4,1,7688,0,50,38
19174,32,4,203408,11,9,2,2,0,4,1,0,0,44,38
19175,25,1,203408,15,10,2,7,0,4,1,0,0,40,38
19176,51,2,203435,15,10,0,11,4,4,0,0,0,40,21
19177,51,2,203435,11,9,4,5,3,4,0,0,0,40,38
19178,61,2,203445,15,10,6,0,2,4,0,0,0,40,38
19179,41,4,203451,15,10,0,9,1,4,0,0,0,15,38
19180,33,2,203463,11,9,0,7,3,4,0,0,0,40,38
19181,34,2,203463,15,10,0,11,1,4,0,0,0,40,38
19182,31,4,203463,9,13,4,12,1,4,0,0,0,40,38
19183,36,2,203482,11,9,2,6,0,4,1,0,0,40,38
19184,39,1,203482,12,14,2,9,0,4,1,7298,0,40,38
19185,36,2,203482,7,12,2,9,0,4,1,0,0,40,38
19186,31,2,203488,9,13,2,0,0,4,1,7298,0,50,38
19187,30,2,203488,15,10,2,6,0,4,1,0,0,40,38
19188,33,2,203488,15,10,0,11,1,4,1,0,0,40,38
19189,34,2,203488,15,10,2,13,0,4,1,0,0,40,38
19190,30,2,203488,15,10,4,2,1,4,1,0,0,44,38
19191,31,2,203488,11,9,2,5,0,4,1,0,0,40,38
19192,31,3,203488,9,13,2,3,0,4,1,0,0,50,38
19193,33,2,203488,15,10,4,3,3,4,1,0,0,45,38
19194,34,2,203488,11,9,4,2,1,4,1,0,0,40,38
19195,34,2,203488,9,13,2,11,0,4,1,15024,0,40,38
19196,31,0,203488,7,12,4,0,1,4,1,0,0,40,38
19197,34,4,203488,11,9,2,2,0,4,1,0,0,60,38
19198,30,2,203488,11,9,4,2,3,4,1,0,0,50,38
19199,26,2,203492,11,9,0,2,1,4,1,0,0,40,38
19200,49,0,203505,11,9,6,0,1,4,0,0,0,40,38
19201,24,2,203518,9,13,4,9,1,4,0,0,0,40,38
19202,62,1,203525,5,4,2,2,0,4,1,2829,0,40,38
19203,42,2,203542,11,9,4,2,1,4,1,0,0,40,38
19204,42,2,203554,12,14,2,3,0,4,1,0,0,60,38
19205,25,2,203570,11,9,5,7,4,2,1,0,0,40,38
19206,35,2,203628,12,14,4,9,1,4,1,0,0,60,38
19207,38,5,203628,9,13,2,9,0,4,1,0,0,45,38
19208,54,2,203635,11,9,2,0,0,4,1,7298,0,60,38
19209,43,0,203637,9,13,2,0,0,4,1,7298,0,40,38
19210,43,2,203642,9,13,4,9,1,4,0,0,0,40,38
19211,45,2,203653,11,9,2,0,0,2,1,7298,0,40,38
19212,32,2,203674,7,12,0,9,4,4,0,0,880,36,38
19213,29,2,203697,9,13,2,9,3,4,1,0,0,75,38
19214,28,2,203710,9,13,4,6,1,4,1,0,0,40,38
19215,23,2,203715,11,9,4,4,3,4,1,0,0,40,38
19216,22,2,203715,15,10,4,0,3,4,1,0,0,40,38
19217,36,2,203717,11,9,0,2,4,4,1,0,0,40,38
19218,58,2,203735,11,9,0,3,4,4,0,0,0,40,38
19219,41,2,203761,9,13,2,9,0,4,1,0,0,40,38
19220,44,2,203761,9,13,4,9,3,4,1,10520,0,40,38
19221,38,2,203761,8,11,4,12,1,4,0,2354,0,40,38
19222,44,2,203761,15,10,2,3,0,4,1,0,0,45,38
19223,40,2,203761,11,9,2,6,0,4,1,0,0,40,38
19224,44,1,203761,9,13,2,9,0,4,1,0,0,40,38
19225,39,2,203763,10,16,0,9,4,4,0,0,0,80,38
19226,38,2,203763,11,9,0,0,1,4,0,0,0,40,38
19227,28,2,203776,0,6,2,2,0,4,1,0,0,50,38
19228,27,2,203776,11,9,2,2,0,4,1,0,0,50,38
19229,27,2,203776,7,12,2,3,0,4,1,0,0,55,38
19230,26,2,203777,15,10,4,11,1,2,0,0,0,37,38
19231,63,2,203783,11,9,0,9,1,4,0,0,0,72,38
19232,64,2,203783,11,9,6,0,4,4,0,0,0,8,38
19233,33,4,203784,8,11,2,4,0,4,1,0,0,62,38
19234,29,2,203797,15,10,2,3,0,2,1,0,0,40,38
19235,37,2,203828,6,5,2,2,0,4,1,0,0,40,38
19236,37,2,203828,6,5,2,13,0,4,1,0,0,65,38
19237,37,4,203828,11,9,2,11,0,4,1,0,0,45,38
19238,29,2,203833,9,13,4,9,1,2,1,0,0,40,38
19239,38,2,203836,11,9,2,11,0,4,1,3464,0,40,3
19240,38,4,203836,4,3,4,13,1,4,1,0,0,40,38
19241,38,2,203836,15,10,2,11,0,4,1,0,0,50,38
19242,36,0,203836,15,10,2,5,0,4,1,0,0,50,38
19243,32,5,203849,5,4,2,5,0,4,1,0,0,19,38
19244,32,1,203849,15,10,2,13,0,4,1,0,0,40,38
19245,25,2,203871,8,11,2,9,5,4,0,0,1887,40,38
19246,22,2,203894,15,10,4,13,1,4,0,0,0,24,38
19247,21,2,203894,8,11,4,0,3,4,0,0,0,40,38
19248,22,2,203894,15,10,4,11,3,4,0,0,0,15,38
19249,44,2,203897,9,13,3,0,1,4,0,0,0,40,4
19250,76,2,203910,11,9,6,7,1,4,1,0,0,17,38
19251,21,2,203914,15,10,4,7,3,4,0,0,0,10,38
19252,23,2,203924,9,13,4,9,1,4,1,0,0,50,38
19253,21,2,203924,15,10,4,0,1,4,1,2597,0,45,38
19254,24,1,203924,9,13,2,10,0,4,1,0,0,45,38
19255,44,2,203943,9,13,2,3,0,2,1,0,0,35,38
19256,17,2,204018,1,7,4,11,4,4,1,0,0,15,38
19257,58,4,204021,11,9,6,3,1,4,1,0,0,50,38
19258,58,2,204021,11,9,4,13,3,4,1,0,0,40,1
19259,33,2,204042,15,10,4,13,1,4,1,0,0,55,38
19260,65,2,204042,11,9,0,10,1,4,1,0,0,20,38
19261,40,2,204046,0,6,0,13,3,4,1,0,0,40,38
19262,41,2,204046,11,9,2,2,0,4,1,0,0,40,38
19263,56,2,204049,15,10,2,11,0,4,1,0,1848,50,38
19264,31,2,204052,11,9,2,5,0,4,1,0,0,40,38
19265,31,4,204052,11,9,2,2,0,4,1,0,0,40,38
19266,34,2,204052,11,9,4,2,1,4,1,0,0,40,38
19267,34,4,204052,11,9,2,2,0,4,1,0,0,40,38
19268,49,2,204057,7,12,0,3,1,4,0,0,0,40,38
19269,45,2,204057,9,13,0,0,4,4,0,0,0,40,10
19270,60,1,204062,12,14,2,9,0,4,1,0,0,48,38
19271,28,2,204074,12,14,2,9,0,4,1,0,0,48,38
19272,68,2,204082,15,10,6,3,1,4,0,0,0,45,38
19273,62,4,204085,15,10,2,11,0,4,1,0,0,25,38
19274,27,1,204098,11,9,2,5,2,4,1,0,0,50,38
19275,27,2,204098,0,6,4,2,1,4,1,0,0,30,38
19276,40,4,204116,9,13,3,9,1,4,0,2174,0,40,38
19277,67,1,204123,9,13,2,9,0,4,1,0,0,10,38
19278,37,2,204145,8,11,2,2,0,4,1,0,0,45,38
19279,22,2,204160,11,9,0,6,3,4,0,0,0,40,38
19280,35,2,204163,15,10,0,6,4,2,0,0,0,55,38
19281,24,2,204172,9,13,4,11,2,4,0,0,0,40,38
19282,24,2,204172,11,9,4,5,3,4,0,0,0,48,38
19283,45,3,204196,9,13,0,3,4,4,1,0,0,50,38
19284,45,2,204205,5,4,0,6,1,4,1,0,0,48,38
19285,45,4,204205,0,6,2,2,0,4,1,0,0,65,38
19286,45,3,204205,15,10,2,3,0,4,1,0,0,50,38
19287,23,2,204209,15,10,4,5,3,4,1,0,0,10,38
19288,24,4,204209,15,10,4,4,3,4,1,0,0,60,38
19289,25,2,204219,11,9,4,0,4,4,0,0,0,40,25
19290,24,2,204226,12,14,4,9,1,4,0,0,0,40,38
19291,22,2,204226,11,9,4,3,3,4,0,0,0,40,38
19292,20,2,204226,1,7,4,7,3,4,0,0,0,40,38
19293,52,2,204226,11,9,0,11,1,4,1,0,0,45,38
19294,42,2,204235,15,10,2,9,0,4,1,0,0,40,38
19295,44,2,204235,11,9,2,13,0,4,1,0,0,40,38
19296,41,2,204235,8,11,2,11,0,4,1,0,0,40,38
19297,40,4,204235,12,14,2,3,0,4,1,99999,0,50,38
19298,42,2,204235,15,10,2,9,0,4,1,0,0,40,38
19299,41,4,204235,14,15,2,9,0,4,1,0,0,50,38
19300,42,2,204235,11,9,2,11,0,4,1,0,0,40,38
19301,49,4,204241,9,13,4,11,1,4,1,0,0,45,38
19302,28,3,204247,9,13,2,9,0,4,1,0,0,50,38
19303,56,2,204254,0,6,0,7,4,2,0,0,0,45,38
19304,35,1,204277,9,13,2,9,0,4,1,0,0,40,38
19305,37,2,204277,11,9,2,6,0,4,1,0,1848,48,38
19306,51,2,204304,15,10,0,3,1,4,0,0,0,50,38
19307,51,2,204322,8,11,2,5,0,4,1,0,0,40,38
19308,52,2,204322,8,11,2,12,0,4,1,5013,0,40,38
19309,51,4,204322,11,9,2,13,0,4,1,0,0,50,38
19310,54,1,204325,15,10,2,10,0,4,1,0,0,52,38
19311,25,2,204338,0,6,2,2,0,4,1,0,0,40,25
19312,30,2,204374,9,13,4,11,1,4,1,0,1741,48,38
19313,32,2,204374,14,15,2,9,0,4,1,0,1977,60,38
19314,32,2,204374,11,9,0,5,1,4,1,0,0,40,38
19315,34,4,204375,14,15,4,9,1,4,0,0,0,60,38
19316,47,1,204377,15,10,4,7,3,4,0,0,0,20,38
19317,19,2,204389,11,9,4,0,3,3,0,0,0,25,32
19318,53,1,204397,11,9,2,3,0,4,1,0,0,60,38
19319,54,2,204397,15,10,2,4,0,4,1,0,0,50,38
19320,52,2,204402,11,9,2,13,0,4,1,0,0,85,38
19321,50,4,204402,11,9,2,4,0,4,1,0,0,84,38
19322,45,4,204405,8,11,2,9,0,4,1,0,0,20,38
19323,41,2,204410,11,9,2,2,0,4,1,0,1485,44,38
19324,41,2,204415,9,13,2,11,0,4,1,0,0,48,38
19325,21,5,204425,15,10,4,3,3,4,0,0,0,20,38
19326,50,3,204447,15,10,0,10,1,4,1,0,0,40,38
19327,52,2,204447,11,9,2,6,0,4,1,4386,0,40,38
19328,53,1,204447,12,14,2,3,0,4,1,0,0,43,38
19329,51,2,204447,15,10,2,9,0,4,1,0,0,45,38
19330,50,2,204447,12,14,2,3,0,4,1,15024,0,65,38
19331,42,2,204450,11,9,2,5,0,2,1,0,0,40,38
19332,34,2,204461,9,13,2,9,0,4,1,0,0,55,38
19333,34,5,204461,12,14,2,9,0,4,1,0,0,50,38
19334,34,2,204461,10,16,2,9,0,4,1,0,0,60,38
19335,34,2,204470,12,14,2,3,0,4,1,0,0,50,38
19336,31,1,204470,12,14,4,9,1,4,1,0,0,43,38
19337,30,3,204470,15,10,2,3,0,4,1,0,0,36,38
19338,33,2,204494,15,10,2,3,0,4,1,0,0,56,38
19339,27,2,204497,0,6,0,13,1,0,1,0,0,75,38
19340,39,2,204501,12,14,2,3,0,4,1,0,0,50,38
19341,38,2,204501,9,13,2,3,0,4,1,0,0,55,38
19342,37,4,204501,9,13,2,11,0,4,1,0,0,20,1
19343,27,2,204515,9,13,4,12,1,4,0,0,0,36,38
19344,29,5,204516,12,14,2,9,0,4,1,0,0,15,38
19345,28,2,204516,0,6,4,2,1,4,1,0,0,40,38
19346,28,2,204516,0,6,4,13,1,4,1,0,0,45,38
19347,50,2,204518,5,4,0,2,1,4,1,0,0,40,38
19348,35,2,204527,12,14,4,2,1,4,1,0,0,50,38
19349,38,2,204527,11,9,2,2,0,4,1,0,0,50,38
19350,39,2,204527,10,16,2,9,0,4,1,0,0,50,38
19351,25,2,204536,11,9,4,2,1,4,1,0,0,35,38
19352,38,2,204556,11,9,0,2,1,2,1,0,0,40,38
19353,32,2,204567,9,13,2,11,0,4,1,99999,0,60,38
19354,53,2,204584,12,14,0,11,1,4,0,0,0,40,38
19355,52,2,204584,9,13,3,3,1,4,0,0,0,42,38
19356,35,2,204590,8,11,2,7,5,2,0,0,0,40,38
19357,36,2,204590,9,13,0,9,4,2,0,0,213,40,38
19358,21,2,204596,7,12,4,0,3,4,0,0,0,8,38
19359,21,2,204596,15,10,4,7,3,4,0,0,0,20,38
19360,28,2,204600,11,9,5,10,2,4,1,0,0,40,38
19361,35,2,204621,7,12,0,7,3,4,0,0,0,40,38
19362,49,2,204629,9,13,2,3,0,4,1,0,0,40,38
19363,48,2,204629,12,14,2,3,0,4,1,0,0,50,38
19364,38,2,204640,15,10,6,0,4,2,0,0,0,40,38
19365,21,2,204641,15,10,4,7,3,4,1,0,0,40,38
19366,23,2,204641,0,6,4,5,4,4,1,0,0,50,38
19367,20,2,204641,11,9,4,0,3,4,1,0,0,20,38
19368,20,2,204641,15,10,4,7,3,4,1,0,0,40,38
19369,69,4,204645,15,10,2,2,0,4,1,9386,0,72,38
19370,27,2,204648,8,11,4,6,4,2,0,0,0,40,38
19371,23,2,204653,11,9,4,5,1,4,1,0,0,72,5
19372,24,2,204653,15,10,4,2,3,4,1,0,0,40,38
19373,41,2,204662,12,14,2,3,0,4,1,0,0,45,38
19374,41,2,204682,11,9,0,2,4,4,1,2174,0,40,23
19375,47,2,204692,11,9,2,2,0,4,1,0,0,40,38
19376,30,2,204704,9,13,4,3,4,4,0,0,0,45,38
19377,28,2,204734,15,10,2,12,5,4,0,0,0,40,38
19378,32,2,204742,9,13,2,9,0,4,1,0,0,40,38
19379,33,2,204742,15,10,2,11,0,4,1,0,0,44,38
19380,55,2,204751,11,9,2,13,0,4,1,0,0,65,38
19381,57,2,204751,15,10,2,2,0,4,1,0,0,40,38
19382,31,2,204752,2,8,4,11,3,4,1,0,0,32,38
19383,33,2,204752,11,9,4,7,3,4,1,0,0,40,38
19384,31,2,204752,9,13,4,3,1,4,1,0,0,50,38
19385,38,2,204756,11,9,4,11,3,4,0,0,0,40,38
19386,27,2,204788,11,9,4,0,1,4,0,0,0,40,38
19387,32,2,204792,1,7,2,4,0,4,1,0,0,40,38
19388,56,2,204816,15,10,2,3,0,4,1,0,0,40,38
19389,58,4,204816,15,10,2,3,0,4,1,0,0,60,38
19390,56,2,204816,11,9,2,11,0,4,1,0,0,55,38
19391,57,2,204816,12,14,0,9,1,4,1,0,0,30,38
19392,31,2,204829,11,9,0,6,1,4,1,0,0,40,38
19393,33,2,204829,11,9,0,13,1,4,1,0,0,45,38
19394,50,2,204838,11,9,0,3,4,4,0,0,0,38,38
19395,29,2,204862,7,12,0,9,1,4,0,0,0,36,38
19396,47,0,204900,11,9,2,9,5,2,0,0,0,40,38
19397,61,2,204908,6,5,2,2,0,4,1,0,0,40,38
19398,46,3,204928,15,10,2,11,0,4,1,0,0,40,38
19399,22,2,204935,11,9,4,6,3,4,1,0,0,40,38
19400,24,2,204935,12,14,4,0,1,4,1,0,0,56,38
19401,28,4,204984,9,13,4,12,1,4,1,0,0,45,38
19402,29,2,204984,11,9,2,2,0,4,1,0,0,40,38
19403,29,2,204984,11,9,2,2,0,4,1,0,0,50,38
19404,48,2,204990,11,9,4,12,4,2,0,0,0,33,22
19405,34,2,204991,15,10,0,3,3,4,1,0,0,44,38
19406,18,2,205004,15,10,4,7,3,4,1,0,0,26,38
19407,53,1,205005,9,13,2,9,5,4,0,0,0,60,38
19408,32,2,205019,7,12,4,11,1,2,1,0,0,50,38
19409,65,1,205024,11,9,2,7,0,4,1,0,0,8,38
19410,26,2,205036,11,9,4,5,1,4,1,0,0,42,38
19411,40,2,205047,11,9,3,2,1,4,1,0,0,40,38
19412,44,2,205051,0,6,0,0,4,4,0,0,0,40,38
19413,54,4,205066,0,6,2,2,0,4,1,0,0,36,38
19414,32,4,205072,11,9,2,13,0,4,1,0,0,48,38
19415,46,2,205100,8,11,2,3,0,4,1,0,0,48,38
19416,45,2,205100,9,13,2,3,0,4,1,15024,0,60,38
19417,51,4,205100,11,9,2,3,5,4,0,0,0,40,38
19418,51,4,205100,12,14,2,9,5,4,0,0,0,30,38
19419,51,2,205100,15,10,0,11,1,4,0,0,0,45,38
19420,47,3,205100,11,9,2,9,0,4,1,0,0,38,10
19421,26,2,205109,12,14,4,9,1,4,0,0,0,40,38
19422,27,2,205145,11,9,2,6,0,4,1,0,0,40,38
19423,32,2,205152,9,13,4,2,3,4,1,0,0,40,38
19424,33,2,205152,8,11,4,3,1,4,1,0,0,55,38
19425,32,2,205152,11,9,2,3,0,4,1,3103,0,40,38
19426,30,2,205152,9,13,4,11,1,4,1,0,0,40,38
19427,41,2,205153,8,11,2,3,0,4,1,0,0,40,38
19428,40,2,205175,11,9,6,6,4,2,0,0,0,37,38
19429,27,2,205188,0,6,2,6,0,4,1,0,0,40,38
19430,40,2,205195,7,12,2,11,0,4,1,0,0,60,38
19431,30,2,205204,11,9,4,0,3,4,0,0,0,40,38
19432,18,2,205218,15,10,4,7,3,4,0,0,0,20,38
19433,18,2,205218,1,7,4,11,3,4,0,0,0,20,38
19434,58,2,205235,11,9,2,13,0,4,1,0,0,60,38
19435,60,4,205246,11,9,4,3,1,2,1,0,2559,50,38
19436,63,2,205246,11,9,2,6,0,2,1,0,0,40,38
19437,29,2,205249,12,14,2,3,0,1,1,0,0,40,23
19438,29,1,205262,15,10,4,0,1,3,1,0,0,40,6
19439,58,1,205267,9,13,2,9,5,4,0,0,0,40,38
19440,53,0,205288,11,9,2,0,5,4,0,7688,0,35,38
19441,55,4,205296,15,10,2,11,5,4,0,0,0,50,38
19442,65,2,205309,11,9,2,4,0,4,1,0,0,24,38
19443,65,2,205309,11,9,2,0,0,4,1,0,0,20,38
19444,54,2,205337,9,13,4,3,1,4,1,0,0,50,38
19445,28,2,205337,11,9,2,2,0,4,1,0,0,40,38
19446,28,2,205337,11,9,2,6,0,4,1,0,0,40,38
19447,35,2,205338,11,9,2,2,0,4,1,0,0,40,38
19448,37,2,205339,15,10,4,12,1,4,1,0,0,40,38
19449,37,2,205339,11,9,0,2,1,4,1,0,0,49,38
19450,72,2,205343,1,7,6,0,4,4,0,0,0,40,38
19451,37,4,205359,15,10,2,3,5,4,0,0,0,15,38
19452,38,2,205359,1,7,2,0,5,4,0,0,0,32,38
19453,39,2,205359,7,12,6,0,4,4,0,0,0,45,38
19454,36,2,205359,11,9,3,7,4,4,0,0,0,25,38
19455,32,2,205390,11,9,2,11,0,4,1,0,0,49,38
19456,30,2,205407,11,9,4,0,4,4,1,0,0,40,38
19457,58,2,205410,11,9,2,2,0,4,1,0,0,40,38
19458,58,2,205410,11,9,2,6,0,4,1,0,0,40,38
19459,55,2,205422,0,6,2,7,5,2,0,0,0,40,38
19460,45,2,205424,9,13,4,9,1,4,1,0,0,40,38
19461,48,2,205424,9,13,0,11,4,4,1,0,0,40,38
19462,45,2,205424,15,10,2,11,0,4,1,0,0,65,38
19463,26,2,205428,15,10,2,11,0,4,1,0,0,45,38
19464,27,2,205440,0,6,2,6,0,4,1,0,0,40,38
19465,33,2,205469,15,10,2,3,0,4,1,0,0,40,38
19466,44,2,205474,9,13,2,11,0,4,1,0,0,40,38
19467,38,2,205493,11,9,2,3,5,4,0,0,0,60,38
19468,29,2,205499,15,10,2,10,0,4,1,0,0,45,38
19469,27,5,205499,10,16,4,9,1,4,1,0,0,77,38
19470,46,2,205504,11,9,0,6,1,4,1,0,0,20,38
19471,32,2,205528,11,9,0,0,4,4,0,0,0,40,38
19472,36,5,205555,14,15,0,9,3,1,0,0,0,40,29
19473,26,1,205570,11,9,2,2,0,4,1,0,0,40,38
19474,73,1,205580,4,3,2,9,0,4,1,0,0,6,38
19475,32,2,205581,15,10,5,12,4,4,0,0,0,50,38
19476,35,0,205584,4,3,4,2,1,4,1,0,0,40,25
19477,56,3,205601,10,16,2,9,0,4,1,99999,0,70,38
19478,22,2,205604,4,3,4,6,1,4,1,0,0,30,25
19479,36,4,205607,9,13,0,9,1,2,0,0,0,40,38
19480,62,2,205643,14,15,2,2,0,4,1,0,0,45,38
19481,45,2,205644,11,9,5,12,1,4,0,0,0,26,38
19482,33,2,205649,7,12,3,2,1,4,1,0,0,20,38
19483,23,2,205653,9,13,4,5,3,4,1,0,0,30,38
19484,30,2,205659,7,12,2,3,5,4,0,0,0,50,36
19485,34,1,205704,12,14,4,9,1,4,1,0,0,35,38
19486,44,2,205706,11,9,4,3,1,4,0,0,0,40,38
19487,40,2,205706,11,9,2,3,5,4,0,0,0,40,38
19488,48,0,205707,12,14,3,3,1,4,0,10520,0,50,38
19489,57,2,205708,15,10,2,2,0,4,1,0,0,40,30
19490,47,5,205712,15,10,2,7,0,4,1,0,0,38,38
19491,66,2,205724,15,10,2,11,0,4,1,0,0,24,38
19492,17,2,205726,1,7,4,11,3,4,0,0,0,15,38
19493,47,2,205730,11,9,2,2,0,4,1,0,0,56,38
19494,30,3,205733,15,10,4,3,1,4,0,0,0,60,38
19495,34,2,205733,11,9,4,0,1,4,0,0,0,40,38
19496,56,2,205735,3,2,5,6,4,4,1,0,0,40,38
19497,21,2,205759,11,9,4,5,3,4,1,0,0,40,38
19498,59,2,205759,10,16,4,9,1,4,1,0,0,50,38
19499,52,1,205767,12,14,2,9,0,2,1,0,0,40,38
19500,50,2,205803,12,14,2,11,0,4,1,15024,0,40,38
19501,44,2,205822,15,10,2,11,0,4,1,0,0,40,38
19502,19,2,205829,11,9,4,11,3,4,0,0,0,35,38
19503,19,2,205830,11,9,4,7,3,4,0,0,0,40,7
19504,21,2,205838,11,9,4,7,3,4,1,0,0,37,38
19505,20,2,205839,15,10,4,7,3,4,1,0,0,16,38
19506,24,2,205839,15,10,4,5,3,4,1,0,0,40,38
19507,22,2,205839,15,10,4,7,1,4,1,0,0,45,38
19508,24,2,205844,9,13,4,3,3,2,0,0,0,65,38
19509,24,2,205844,9,13,4,3,3,2,0,0,0,40,38
19510,21,2,205844,15,10,4,11,3,2,0,0,0,25,38
19511,37,3,205852,9,13,2,9,0,4,1,0,0,45,38
19512,38,0,205852,11,9,4,0,1,4,1,0,0,45,38
19513,35,2,205852,11,9,2,5,0,4,1,0,0,40,38
19514,38,2,205852,9,13,2,3,0,4,1,0,0,40,38
19515,75,4,205860,15,10,2,2,0,2,1,0,1735,40,38
19516,70,4,205860,12,14,2,3,0,2,1,0,0,40,38
19517,23,2,205865,9,13,4,3,3,4,1,0,0,28,38
19518,24,2,205865,11,9,4,11,4,4,1,0,0,45,38
19519,51,2,205884,15,10,2,12,5,4,0,0,0,40,38
19520,18,2,205894,1,7,4,11,3,4,1,0,0,15,38
19521,20,2,205895,15,10,4,11,3,4,0,0,0,20,38
19522,58,2,205896,11,9,0,11,2,4,0,0,0,40,38
19523,29,2,205903,11,9,4,7,3,4,1,0,0,40,38
19524,60,2,205934,11,9,5,7,1,4,0,0,0,25,38
19525,23,2,205939,11,9,2,2,0,4,1,0,0,38,38
19526,22,2,205939,9,13,4,3,3,4,1,2202,0,4,38
19527,22,2,205940,9,13,4,0,3,4,0,1055,0,30,38
19528,22,2,205940,9,13,4,3,1,4,0,0,0,40,38
19529,59,2,205949,11,9,5,2,4,0,0,0,0,40,38
19530,30,2,205950,15,10,2,6,0,4,1,0,0,40,38
19531,33,2,205950,11,9,4,7,3,4,1,0,0,40,38
19532,33,2,205950,11,9,2,2,0,4,1,0,0,40,38
19533,20,2,205970,15,10,4,2,3,4,0,0,0,25,38
19534,22,2,205970,0,6,5,7,4,4,0,0,0,35,38
19535,20,2,205975,11,9,4,0,3,4,0,0,0,20,38
19536,40,2,205987,14,15,4,3,1,4,0,0,0,40,4
